Memory Stats

Group, Name, MB, KB, Bytes
ROM::src/rogue_script.o, Rogue_HostMultiplayer, 0, 0, 1
ROM::src/rogue_script.o, Rogue_JoinMultiplayer, 0, 0, 1
ROM::src/rogue_script.o, Rogue_SetupFollowParterMonObjectEvent, 0, 0, 1

ROM::*libgcc.a:dp-bit.o, TOTAL, 0, 0, 435
ROM::*libgcc.a:dp-bit.o, __unpack_d, 0, 0, 104
ROM::*libgcc.a:dp-bit.o, __muldf3, 0, 0, 85
ROM::*libgcc.a:dp-bit.o, __divdf3, 0, 0, 49
ROM::*libgcc.a:dp-bit.o, __pack_d, 0, 0, 41
ROM::*libgcc.a:dp-bit.o, __fpcmp_parts_d, 0, 0, 32
ROM::*libgcc.a:dp-bit.o, __floatsidf, 0, 0, 15
ROM::*libgcc.a:dp-bit.o, __fixdfsi, 0, 0, 14
ROM::*libgcc.a:dp-bit.o, __nedf2, 0, 0, 9
ROM::*libgcc.a:dp-bit.o, __ledf2, 0, 0, 9
ROM::*libgcc.a:dp-bit.o, __ltdf2, 0, 0, 9
ROM::*libgcc.a:dp-bit.o, __gedf2, 0, 0, 9
ROM::*libgcc.a:dp-bit.o, __gtdf2, 0, 0, 9
ROM::*libgcc.a:dp-bit.o, __eqdf2, 0, 0, 9
ROM::*libgcc.a:dp-bit.o, __subdf3, 0, 0, 7
ROM::*libgcc.a:dp-bit.o, __adddf3, 0, 0, 6
ROM::*libgcc.a:dp-bit.o, __cmpdf2, 0, 0, 5
ROM::*libgcc.a:dp-bit.o, __negdf2, 0, 0, 5
ROM::*libgcc.a:dp-bit.o, __make_dp, 0, 0, 5

ROM::src/battle_anim_ground.o, TOTAL, 0, 0, 435
ROM::src/battle_anim_ground.o, AnimTask_DigUpMovement, 0, 0, 121
ROM::src/battle_anim_ground.o, AnimTask_HorizontalShake, 0, 0, 100
ROM::src/battle_anim_ground.o, AnimTask_DigDownMovement, 0, 0, 75
ROM::src/battle_anim_ground.o, AnimTask_IsPowerOver99, 0, 0, 5

ROM::src/battle_anim_fight.o, TOTAL, 0, 0, 432

ROM::src/metatile_behavior.o, TOTAL, 0, 0, 430
ROM::src/metatile_behavior.o, Unref_MetatileBehavior_IsArrowWarp, 0, 0, 8
ROM::src/metatile_behavior.o, MetatileBehavior_IsForcedMovementTile, 0, 0, 8
ROM::src/metatile_behavior.o, MetatileBehavior_GetBridgeType, 0, 0, 7
ROM::src/metatile_behavior.o, MetatileBehavior_IsWaterWildEncounter, 0, 0, 6
ROM::src/metatile_behavior.o, MetatileBehavior_IsSurfableFishableWater, 0, 0, 6
ROM::src/metatile_behavior.o, MetatileBehavior_IsLandWildEncounter, 0, 0, 5
ROM::src/metatile_behavior.o, MetatileBehavior_IsSurfableAndNotWaterfall, 0, 0, 5
ROM::src/metatile_behavior.o, MetatileBehavior_IsOpenSecretBaseDoor, 0, 0, 5
ROM::src/metatile_behavior.o, MetatileBehavior_IsRunningDisallowed, 0, 0, 5
ROM::src/metatile_behavior.o, MetatileBehavior_IsBridgeOverWater, 0, 0, 5
ROM::src/metatile_behavior.o, MetatileBehavior_IsReflective, 0, 0, 5
ROM::src/metatile_behavior.o, MetatileBehavior_IsWestBlocked, 0, 0, 4
ROM::src/metatile_behavior.o, MetatileBehavior_IsCuttableGrass, 0, 0, 4
ROM::src/metatile_behavior.o, MetatileBehavior_IsSurfableWaterOrUnderwater, 0, 0, 4
ROM::src/metatile_behavior.o, MetatileBehavior_IsEastBlocked, 0, 0, 4
ROM::src/metatile_behavior.o, MetatileBehavior_IsEncounterTile, 0, 0, 4
ROM::src/metatile_behavior.o, MetatileBehavior_IsNorthBlocked, 0, 0, 4
ROM::src/metatile_behavior.o, MetatileBehavior_IsSouthBlocked, 0, 0, 4
ROM::src/metatile_behavior.o, MetatileBehavior_IsSecretBaseCave, 0, 0, 4
ROM::src/metatile_behavior.o, MetatileBehavior_IsDiveable, 0, 0, 4
ROM::src/metatile_behavior.o, MetatileBehavior_HasRipples, 0, 0, 3
ROM::src/metatile_behavior.o, MetatileBehavior_IsPacifidlogLog, 0, 0, 3
ROM::src/metatile_behavior.o, MetatileBehavior_IsUnableToEmerge, 0, 0, 3
ROM::src/metatile_behavior.o, MetatileBehavior_IsPlayerFacingTVScreen, 0, 0, 3
ROM::src/metatile_behavior.o, MetatileBehavior_IsDeepOrOceanWater, 0, 0, 3
ROM::src/metatile_behavior.o, MetatileBehavior_IsBridgeOverWaterNoEdge, 0, 0, 3
ROM::src/metatile_behavior.o, MetatileBehavior_IsShallowFlowingWater, 0, 0, 3
ROM::src/metatile_behavior.o, MetatileBehavior_IsPlayerFacingWirelessBoxResults, 0, 0, 3
ROM::src/metatile_behavior.o, MetatileBehavior_IsNonAnimDoor, 0, 0, 3
ROM::src/metatile_behavior.o, MetatileBehavior_IsEscalator, 0, 0, 3
ROM::src/metatile_behavior.o, MetatileBehavior_IsSouthArrowWarp, 0, 0, 3
ROM::src/metatile_behavior.o, MetatileBehavior_IsPokeGrass, 0, 0, 3
ROM::src/metatile_behavior.o, MetatileBehavior_IsCableBoxResults2, 0, 0, 3
ROM::src/metatile_behavior.o, MetatileBehavior_IsSandOrDeepSand, 0, 0, 3
ROM::src/metatile_behavior.o, MetatileBehavior_IsNorthArrowWarp, 0, 0, 3
ROM::src/metatile_behavior.o, Unref_MetatileBehavior_IsUnusedSootopolisWater, 0, 0, 3
ROM::src/metatile_behavior.o, MetatileBehavior_IsDoor, 0, 0, 3
ROM::src/metatile_behavior.o, MetatileBehavior_IsSeaweed, 0, 0, 3
ROM::src/metatile_behavior.o, MetatileBehavior_IsSecretBaseTree, 0, 0, 3
ROM::src/metatile_behavior.o, MetatileBehavior_IsFortreeBridge, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsPacifidlogVerticalLogTop, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsPacifidlogVerticalLogBottom, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsPacifidlogHorizontalLogRight, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsWaterfall, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsPacifidlogHorizontalLogLeft, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsHotSprings, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsShortGrass, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsRegionMap, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsTrashCan, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsShopShelf, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsBlueprint, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsBattlePyramidWarp, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsCrackedIce, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsQuestionnaire, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsThinIce, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsLongGrass_Duplicate, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsLongGrassSouthEdge, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsBerryTreeSoil, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsAquaHideoutWarp, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsPictureBookShelf, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsHorizontalRail, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsVerticalRail, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsIsolatedHorizontalRail, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsIsolatedVerticalRail, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsBumpySlope, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsMuddySlope, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsCrackedFloor, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsCrackedFloorHole, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsMtPyreHole, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsMossdeepGymWarp, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsUnionRoomWarp, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsVase, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsBookShelf, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsPokeCenterBookShelf, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsLavaridge1FWarp, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsLavaridgeB1FWarp, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsSecretBaseSpinMat, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsSecretBaseJumpMat, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsPokeblockFeeder, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsRoulette, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsSkyPillarClosedDoor, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsClosedSootopolisDoor, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsRunningShoesManual, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsTrickHousePuzzleDoor, 0, 0, 2
ROM::src/metatile_behavior.o, Unref_MetatileBehavior_IsUnused05, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsPC, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsCounter, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsSlideEast, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsSlideWest, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsSlideSouth, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsSlideNorth, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsEastwardCurrent, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsWestwardCurrent, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsSouthwardCurrent, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsNorthwardCurrent, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsWalkEast, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsWalkWest, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsWalkSouth, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsWalkNorth, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsIndoorEncounter, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsTrickHouseSlipperyFloor, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsIce_2, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsWestArrowWarp, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsEastArrowWarp, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsDeepSouthWarp, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsLadder, 0, 0, 2
ROM::src/metatile_behavior.o, Unref_MetatileBehavior_IsUnused04, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsWarpDoor, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsIce, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsDeepSand, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsJumpSouth, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsJumpNorth, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsJumpWest, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsJumpEast, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsSecretBaseShrub, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsMountain, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsFootprints, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsAshGrass, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsLongGrass, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsTallGrass, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsPuddle, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsPlayerRoomPCOn, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsSecretBaseShieldOrToyTV, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsSecretBaseSandOrnament, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsSecretBaseGlitterMat, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsSecretBaseSoundMat, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsSecretBaseBreakableDoor, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsSecretBaseBalloon, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsSecretBaseHole, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_HoldsLargeDecoration, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_HoldsSmallDecoration, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsSecretBaseScenery2, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsSecretBaseNorthWall, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsNormal, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsSecretBasePoster, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsSecretBaseDecorationBase, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsSecretBaseImpassable, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsSecretBaseTrainerSpot, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsSecretBaseScenery1, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsRecordMixingSecretBasePC, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsSecretBasePC, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsCableBoxResults1, 0, 0, 2
ROM::src/metatile_behavior.o, MetatileBehavior_IsATile, 0, 0, 0

ROM::src/evolution_graphics.o, TOTAL, 0, 0, 425
ROM::src/evolution_graphics.o, EvolutionSparkles_SprayAndFlash, 0, 0, 39
ROM::src/evolution_graphics.o, EvolutionSparkles_SpiralUpward, 0, 0, 36
ROM::src/evolution_graphics.o, EvolutionSparkles_SprayAndFlash_Trade, 0, 0, 33
ROM::src/evolution_graphics.o, EvolutionSparkles_CircleInward, 0, 0, 27
ROM::src/evolution_graphics.o, EvolutionSparkles_ArcDown, 0, 0, 15
ROM::src/evolution_graphics.o, LoadEvoSparkleSpriteAndPal, 0, 0, 3

ROM::src/berry_tag_screen.o, TOTAL, 0, 0, 422

ROM::src/trainer_see.o, TOTAL, 0, 0, 414
ROM::src/trainer_see.o, CheckForTrainersWantingBattle, 0, 0, 309
ROM::src/trainer_see.o, FldEff_HeartIcon, 0, 0, 38
ROM::src/trainer_see.o, TryPrepareSecondApproachingTrainer, 0, 0, 10
ROM::src/trainer_see.o, FldEff_ExclamationMarkIcon, 0, 0, 7
ROM::src/trainer_see.o, FldEff_QuestionMarkIcon, 0, 0, 7
ROM::src/trainer_see.o, SetBuriedTrainerMovement, 0, 0, 6
ROM::src/trainer_see.o, GetChosenApproachingTrainerObjectEventId, 0, 0, 5
ROM::src/trainer_see.o, DoTrainerApproach, 0, 0, 4
ROM::src/trainer_see.o, GetCurrentApproachingTrainerObjectEventId, 0, 0, 4

ROM::src/rogue_settings_ui.o, TOTAL, 0, 0, 413
ROM::src/rogue_settings_ui.o, GiddyText_SecretBasesAreSoWonderful, 0, 8, 8394
ROM::src/rogue_settings_ui.o, gBattleAnims_Special, 0, 7, 7776
ROM::src/rogue_settings_ui.o, BattleDome_Text_FinalMatch, 0, 1, 1940
ROM::src/rogue_settings_ui.o, gBattleAI_ScriptsTable, 0, 1, 1162
ROM::src/rogue_settings_ui.o, Rogue_ConfigRoom_Button_HoennBosses, 0, 1, 1146
ROM::src/rogue_settings_ui.o, gBirchDexRatingText_OnANationwideBasis, 0, 0, 1023
ROM::src/rogue_settings_ui.o, LilycoveCity_ContestLobby_EventScript_DelayForRSPlayer, 0, 0, 955
ROM::src/rogue_settings_ui.o, RogueHub_HintCampaignOneHit, 0, 0, 840
ROM::src/rogue_settings_ui.o, CableClub_Text_CancelSelectedItem, 0, 0, 645
ROM::src/rogue_settings_ui.o, Rogue_ReturnAdventureCommon, 0, 0, 549
ROM::src/rogue_settings_ui.o, SafariZone_EventScript_PokeblockPresent, 0, 0, 469
ROM::src/rogue_settings_ui.o, EventScript_UseFlash, 0, 0, 458
ROM::src/rogue_settings_ui.o, Rogue_Hub_ProfLab_Pokeball2, 0, 0, 431
ROM::src/rogue_settings_ui.o, Rogue_Give_Item18, 0, 0, 426
ROM::src/rogue_settings_ui.o, LilycoveCity_PokemonCenter_1F_EventScript_Pikachu, 0, 0, 408
ROM::src/rogue_settings_ui.o, CB2_InitDifficultyConfigMenu, 0, 0, 407
ROM::src/rogue_settings_ui.o, gTVPokemonBattleUpdateText07, 0, 0, 352
ROM::src/rogue_settings_ui.o, gContestAI_ScriptsTable, 0, 0, 315
ROM::src/rogue_settings_ui.o, gSpecials, 0, 0, 298
ROM::src/rogue_settings_ui.o, EventScript_EggHatch, 0, 0, 231
ROM::src/rogue_settings_ui.o, BravoTrainerBattleTower_Text_Outro, 0, 0, 212
ROM::src/rogue_settings_ui.o, CableClub_Text_OkayToSaveProgress, 0, 0, 201
ROM::src/rogue_settings_ui.o, RogueHub_Bakery_SpeakFriendshipInspector, 0, 0, 196
ROM::src/rogue_settings_ui.o, BattleFrontier_BattleTowerLobby_EventScript_Apprentice, 0, 0, 195
ROM::src/rogue_settings_ui.o, ProfileMan_EventScript_Ret, 0, 0, 178
ROM::src/rogue_settings_ui.o, gBattleAnims_Moves, 0, 0, 178
ROM::src/rogue_settings_ui.o, BerryTree_EventScript_PlantBerry, 0, 0, 139
ROM::src/rogue_settings_ui.o, SecretBase_EventScript_CushionInteract, 0, 0, 133
ROM::src/rogue_settings_ui.o, Rogue_Encounter_GameShow_ChooseRight, 0, 0, 133
ROM::src/rogue_settings_ui.o, Rogue_BattleDefeated_Boss0, 0, 0, 130
ROM::src/rogue_settings_ui.o, Rogue_Hub_ProfLab_ProfCycleEvos, 0, 0, 128
ROM::src/rogue_settings_ui.o, Rogue_AdventurePaths_InteractNode, 0, 0, 127
ROM::src/rogue_settings_ui.o, gScriptCmdTable, 0, 0, 123
ROM::src/rogue_settings_ui.o, Rogue_Interior_ConfigLab_TalkLanette, 0, 0, 121
ROM::src/rogue_settings_ui.o, gTVFanClubText07, 0, 0, 118
ROM::src/rogue_settings_ui.o, EventScript_DoInSearchOfTrainers, 0, 0, 110
ROM::src/rogue_settings_ui.o, gBattleScriptsForMoveEffects, 0, 0, 107
ROM::src/rogue_settings_ui.o, MauvilleCity_PokemonCenter_1F_EventScript_NoRoomForDecor, 0, 0, 104
ROM::src/rogue_settings_ui.o, SecretBase_EventScript_LostSecretBaseBattle, 0, 0, 103
ROM::src/rogue_settings_ui.o, MauvilleCity_PokemonCenter_1F_EventScript_ToldEnoughTales, 0, 0, 102
ROM::src/rogue_settings_ui.o, MauvilleCity_PokemonCenter_1F_EventScript_TeachWord, 0, 0, 102
ROM::src/rogue_settings_ui.o, MatchCall_Text_Wallace, 0, 0, 100
ROM::src/rogue_settings_ui.o, Rogue_ConfigRoom_RedrawMap, 0, 0, 99
ROM::src/rogue_settings_ui.o, gTVPokemonAnglerText00, 0, 0, 85
ROM::src/rogue_settings_ui.o, Rogue_Encounter_Lab_Pokeball2, 0, 0, 83
ROM::src/rogue_settings_ui.o, Rogue_StartAdventureCommon, 0, 0, 82
ROM::src/rogue_settings_ui.o, Rogue_Encounter_RestStop_RandomMan, 0, 0, 74
ROM::src/rogue_settings_ui.o, Rogue_Encounter_GameShow_DisplayBad, 0, 0, 73
ROM::src/rogue_settings_ui.o, gTVPokemonLotteryWinnerFlashReportText00, 0, 0, 73
ROM::src/rogue_settings_ui.o, gText_ApprenticePleaseTeach3, 0, 0, 72
ROM::src/rogue_settings_ui.o, gTVTrainerFanClubText11, 0, 0, 72
ROM::src/rogue_settings_ui.o, BerryBlender_EventScript_BerryBlenderLink, 0, 0, 72
ROM::src/rogue_settings_ui.o, RogueHub_OnMapLoad, 0, 0, 70
ROM::src/rogue_settings_ui.o, Rogue_Hub_Clothes_SetStyle_Lyra, 0, 0, 70
ROM::src/rogue_settings_ui.o, gTVPokemonAnglerText01, 0, 0, 67
ROM::src/rogue_settings_ui.o, SmartShopper_Text_ClerkMax, 0, 0, 67
ROM::src/rogue_settings_ui.o, TrendWatcher_Text_Intro, 0, 0, 66
ROM::src/rogue_settings_ui.o, Rogue_Encounter_GameShow_DisplayGood, 0, 0, 66
ROM::src/rogue_settings_ui.o, Rogue_Heal_PreBoss, 0, 0, 65
ROM::src/rogue_settings_ui.o, ContestLadyShow_Text_Lost, 0, 0, 64
ROM::src/rogue_settings_ui.o, SecretBase_Text_Trainer4Defeated, 0, 0, 64
ROM::src/rogue_settings_ui.o, MatchCall_PersonalizedText59, 0, 0, 62
ROM::src/rogue_settings_ui.o, SecretBase_Text_Trainer5Defeated, 0, 0, 61
ROM::src/rogue_settings_ui.o, MatchCall_Text_Steven7, 0, 0, 60
ROM::src/rogue_settings_ui.o, EventScript_ResetAllMapFlags, 0, 0, 60
ROM::src/rogue_settings_ui.o, SecretBase_Text_Trainer2Defeated, 0, 0, 60
ROM::src/rogue_settings_ui.o, Rogue_Battle_Boss0_Hint, 0, 0, 60
ROM::src/rogue_settings_ui.o, Rogue_GymIdentity_PreBoss, 0, 0, 59
ROM::src/rogue_settings_ui.o, MatchCall_PersonalizedText34, 0, 0, 58
ROM::src/rogue_settings_ui.o, SecretBase_Text_Trainer8Defeated, 0, 0, 58
ROM::src/rogue_settings_ui.o, ContestLadyShow_Text_Won, 0, 0, 57
ROM::src/rogue_settings_ui.o, Rogue_BattleDefeated_Boss12, 0, 0, 56
ROM::src/rogue_settings_ui.o, Rogue_HubTransition_RandomMan, 0, 0, 56
ROM::src/rogue_settings_ui.o, MatchCall_PersonalizedText27, 0, 0, 55
ROM::src/rogue_settings_ui.o, SecretBase_Text_Trainer0Defeated, 0, 0, 55
ROM::src/rogue_settings_ui.o, gTVFanClubOpinionsText00, 0, 0, 55
ROM::src/rogue_settings_ui.o, gPokeNewsTextBlendMaster_Upcoming, 0, 0, 54
ROM::src/rogue_settings_ui.o, gPokeNewsTextSlateport_Upcoming, 0, 0, 53
ROM::src/rogue_settings_ui.o, gText_ApprenticePleaseTeach5, 0, 0, 52
ROM::src/rogue_settings_ui.o, gText_ApprenticePickWinSpeech5, 0, 0, 52
ROM::src/rogue_settings_ui.o, gText_ApprenticePleaseTeach11, 0, 0, 51
ROM::src/rogue_settings_ui.o, gTVTrainerFanClubSpecialText00, 0, 0, 50
ROM::src/rogue_settings_ui.o, gText_ApprenticePleaseTeach14, 0, 0, 50
ROM::src/rogue_settings_ui.o, SecretBase_Text_Trainer3Defeated, 0, 0, 49
ROM::src/rogue_settings_ui.o, gText_ApprenticePleaseTeach12, 0, 0, 49
ROM::src/rogue_settings_ui.o, SecretBase_Text_Trainer6Defeated, 0, 0, 49
ROM::src/rogue_settings_ui.o, MatchCall_Text_Scott6, 0, 0, 49
ROM::src/rogue_settings_ui.o, ContestLadyShow_Text_LostBadly, 0, 0, 48
ROM::src/rogue_settings_ui.o, SecretBase_Text_Trainer7Defeated, 0, 0, 48
ROM::src/rogue_settings_ui.o, BerryBlender_EventScript_BerryBlender3, 0, 0, 48
ROM::src/rogue_settings_ui.o, MatchCall_PersonalizedText7, 0, 0, 48
ROM::src/rogue_settings_ui.o, ContestLiveUpdates_Text_Intro, 0, 0, 47
ROM::src/rogue_settings_ui.o, gPokeNewsTextSlateport_Ending, 0, 0, 47
ROM::src/rogue_settings_ui.o, gTVFanClubText00, 0, 0, 47
ROM::src/rogue_settings_ui.o, MatchCall_PersonalizedText32, 0, 0, 46
ROM::src/rogue_settings_ui.o, gTVFanClubOpinionsText04, 0, 0, 46
ROM::src/rogue_settings_ui.o, gTVFindThatGamerText01, 0, 0, 45
ROM::src/rogue_settings_ui.o, gTVMassOutbreakText00, 0, 0, 45
ROM::src/rogue_settings_ui.o, Rogue_Area_PlayBuildSound, 0, 0, 44
ROM::src/rogue_settings_ui.o, gPokeNewsTextBlendMaster_Ongoing, 0, 0, 44
ROM::src/rogue_settings_ui.o, MatchCall_PersonalizedText60, 0, 0, 44
ROM::src/rogue_settings_ui.o, gText_ApprenticeWinSpeechThanks15, 0, 0, 44
ROM::src/rogue_settings_ui.o, SecretBase_Text_Trainer1Defeated, 0, 0, 44
ROM::src/rogue_settings_ui.o, MatchCall_PersonalizedText29, 0, 0, 44
ROM::src/rogue_settings_ui.o, gPokeNewsTextBlendMaster_Ending, 0, 0, 44
ROM::src/rogue_settings_ui.o, RogueHub_EnterSafari, 0, 0, 43
ROM::src/rogue_settings_ui.o, gText_ApprenticePleaseTeach13, 0, 0, 42
ROM::src/rogue_settings_ui.o, gText_ApprenticeWinSpeechThanks10, 0, 0, 42
ROM::src/rogue_settings_ui.o, ContestLadyShow_Text_Intro, 0, 0, 42
ROM::src/rogue_settings_ui.o, gText_ApprenticeWhichMove5, 0, 0, 42
ROM::src/rogue_settings_ui.o, gPokeNewsTextSlateport_Ongoing, 0, 0, 42
ROM::src/rogue_settings_ui.o, gTVHoennTreasureInvestigatorsText01, 0, 0, 42
ROM::src/rogue_settings_ui.o, gText_ApprenticeWhatHeldItem7, 0, 0, 42
ROM::src/rogue_settings_ui.o, gTVInSearchOfTrainersText02, 0, 0, 42
ROM::src/rogue_settings_ui.o, gText_ApprenticeWhichMon3, 0, 0, 41
ROM::src/rogue_settings_ui.o, gTVHoennTreasureInvestigatorsText02, 0, 0, 41
ROM::src/rogue_settings_ui.o, gText_ApprenticeWhatHeldItem12, 0, 0, 41
ROM::src/rogue_settings_ui.o, gText_ApprenticeWinSpeechThanks12, 0, 0, 40
ROM::src/rogue_settings_ui.o, MatchCall_PersonalizedText12, 0, 0, 40
ROM::src/rogue_settings_ui.o, MatchCall_PersonalizedText39, 0, 0, 40
ROM::src/rogue_settings_ui.o, gTVWorldOfMastersText00, 0, 0, 40
ROM::src/rogue_settings_ui.o, MatchCall_PersonalizedText62, 0, 0, 40
ROM::src/rogue_settings_ui.o, EventScript_ResetAllBerries, 0, 0, 40
ROM::src/rogue_settings_ui.o, gText_ApprenticePickWinSpeech4, 0, 0, 39
ROM::src/rogue_settings_ui.o, MatchCall_PersonalizedText14, 0, 0, 39
ROM::src/rogue_settings_ui.o, gText_ApprenticePickWinSpeech12, 0, 0, 38
ROM::src/rogue_settings_ui.o, RogueHub_CombineMons, 0, 0, 38
